ibge_city_id,ibge_id,name
1600600,160060005008,Hospitalidade
1600600,160060005009,Comercial
1600600,160060005010,Paraíso
1600600,160060005011,Fonte Nova
1600600,160060005012,IGARAPÉ DA FORTALEZA
1600600,160060005013,ELESBÃO
2106607,210660705001,Centro
2106607,210660705002,Bela Vista
2106607,210660705003,Alto da Seriema
2106607,210660705004,Lagoa
2106607,210660705005,Oiteiro da Cruz
2106607,210660705006,Taioba
2106607,210660705007,Matadouro
2106607,210660705008,Rubelândia
2106607,210660705009,Antônio Alves
2106607,210660705010,Mangueira
2106607,210660705011,Alto Alegre
2112209,211220905001,Centro
2112209,211220905002,Mangueira
2112209,211220905003,Santo Antônio
2112209,211220905004,Formosa
2112209,211220905005,Planalto Formosa
2112209,211220905006,Parque Aliança
2112209,211220905007,Mateuzinho
2112209,211220905008,Cajueiro
2112209,211220905009,Parque Alvorada
2112209,211220905010,Sete Estrelas
2112209,211220905011,Glória
