name,lat,lng,state_abbreviation,state_name,population,is_capital,id,uppercase_name_nomalized,population_min_max_normalization
Redenção da Serra,-23.2638,-45.5422,SP,São Paulo,3827,false,4607,REDENCAO DA SERRA,0.0002465391
Regente Feijó,-22.2181,-51.3055,SP,São Paulo,20523,false,4608,REGENTE FEIJO,0.0015934685
Reginópolis,-21.8914,-49.2268,SP,São Paulo,10047,false,4609,REGINOPOLIS,0.00074833
Registro,-24.4979,-47.8449,SP,São Paulo,56463,false,4610,REGISTRO,0.0044928842
Restinga,-20.6056,-47.4833,SP,São Paulo,7762,false,4611,RESTINGA,0.0005639904
Ribeira,-24.6517,-49.0044,SP,São Paulo,3320,false,4612,RIBEIRA,0.0002056375
Ribeirão Bonito,-22.0685,-48.182,SP,São Paulo,13376,false,4613,RIBEIRAO BONITO,0.001016893
Ribeirão Branco,-24.2206,-48.7635,SP,São Paulo,15984,false,4614,RIBEIRAO BRANCO,0.0012272902
Ribeirão Corrente,-20.4579,-47.5904,SP,São Paulo,4786,false,4615,RIBEIRAO CORRENTE,0.0003239052
Ribeirão do Sul,-22.789,-49.933,SP,São Paulo,4537,false,4616,RIBEIRAO DO SUL,0.0003038175
Ribeirão dos Índios,-21.8382,-51.6103,SP,São Paulo,2222,false,4617,RIBEIRAO DOS INDIOS,0.0001170577
Ribeirão Grande,-24.1011,-48.3679,SP,São Paulo,7686,false,4618,RIBEIRAO GRANDE,0.0005578592
Ribeirão Pires,-23.7067,-46.4058,SP,São Paulo,125238,false,4619,RIBEIRAO PIRES,0.0100412235
Ribeirão Preto,-21.1699,-47.8099,SP,São Paulo,720116,false,4620,RIBEIRAO PRETO,0.058032281
Rifaina,-20.0803,-47.4291,SP,São Paulo,3651,false,4621,RIFAINA,0.0002323405
Rincão,-21.5894,-48.0728,SP,São Paulo,10824,false,4622,RINCAO,0.0008110135
Rinópolis,-21.7284,-50.7239,SP,São Paulo,9940,false,4623,RINOPOLIS,0.0007396979
Rio Claro,-22.3984,-47.5546,SP,São Paulo,209548,false,4624,RIO CLARO,0.01684283
Rio das Pedras,-22.8417,-47.6047,SP,São Paulo,36233,false,4625,RIO DAS PEDRAS,0.0028608536
Rio Grande da Serra,-23.7437,-46.3971,SP,São Paulo,52009,false,4626,RIO GRANDE DA SERRA,0.0041335632
Riolândia,-19.9868,-49.6836,SP,São Paulo,12856,false,4627,RIOLANDIA,0.0009749426
Riversul,-23.829,-49.429,SP,São Paulo,5364,false,4628,RIVERSUL,0.0003705347
Rosana,-22.5782,-53.0603,SP,São Paulo,15929,false,4629,ROSANA,0.0012228532
Roseira,-22.8938,-45.307,SP,São Paulo,10888,false,4630,ROSEIRA,0.0008161766
Rubiácea,-21.3006,-50.7296,SP,São Paulo,3195,false,4631,RUBIACEA,0.0001955532
Rubinéia,-20.1759,-51.007,SP,São Paulo,3191,false,4632,RUBINEIA,0.0001952305
Sabino,-21.4593,-49.5755,SP,São Paulo,5638,false,4633,SABINO,0.0003926393
Sagres,-21.8823,-50.9594,SP,São Paulo,2427,false,4634,SAGRES,0.0001335958
Sales,-21.3427,-49.4897,SP,São Paulo,6481,false,4635,SALES,0.0004606473
Sales Oliveira,-20.7696,-47.8369,SP,São Paulo,12103,false,4636,SALES OLIVEIRA,0.0009141953
Salesópolis,-23.5288,-45.8465,SP,São Paulo,17363,false,4637,SALESOPOLIS,0.0013385394
Salmourão,-21.6267,-50.8614,SP,São Paulo,5372,false,4638,SALMOURAO,0.0003711801
Saltinho,-22.8442,-47.6754,SP,São Paulo,8498,false,4639,SALTINHO,0.0006233663
Salto,-23.1996,-47.2931,SP,São Paulo,120779,false,4640,SALTO,0.0096814991
Salto de Pirapora,-23.6474,-47.5743,SP,São Paulo,46285,false,4641,SALTO DE PIRAPORA,0.0036717865
Salto Grande,-22.8894,-49.9831,SP,São Paulo,9396,false,4642,SALTO GRANDE,0.0006958114
Sandovalina,-22.4551,-51.7648,SP,São Paulo,4405,false,4643,SANDOVALINA,0.0002931685
Santa Adélia,-21.2427,-48.8063,SP,São Paulo,15639,false,4644,SANTA ADELIA,0.0011994578
Santa Albertina,-20.0311,-50.7297,SP,São Paulo,6036,false,4645,SANTA ALBERTINA,0.0004247475
Santa Bárbara d'Oeste,-22.7553,-47.4143,SP,São Paulo,195278,false,4646,SANTA BARBARA D'OESTE,0.0156916151
Santa Branca,-23.3933,-45.8875,SP,São Paulo,14925,false,4647,SANTA BRANCA,0.0011418567
Santa Clara d'Oeste,-20.09,-50.9491,SP,São Paulo,2111,false,4648,SANTA CLARA D'OESTE,0.0001081029
Santa Cruz da Conceição,-22.1405,-47.4512,SP,São Paulo,4584,false,4649,SANTA CRUZ DA CONCEICAO,0.0003076091
Santa Cruz da Esperança,-21.2951,-47.4304,SP,São Paulo,2166,false,4650,SANTA CRUZ DA ESPERANCA,0.0001125399
Santa Cruz das Palmeiras,-21.8235,-47.248,SP,São Paulo,35102,false,4651,SANTA CRUZ DAS PALMEIRAS,0.0027696116
Santa Cruz do Rio Pardo,-22.8988,-49.6354,SP,São Paulo,48207,false,4652,SANTA CRUZ DO RIO PARDO,0.0038268415
Santa Ernestina,-21.4618,-48.3953,SP,São Paulo,5577,false,4653,SANTA ERNESTINA,0.0003877182
Santa Fé do Sul,-20.2083,-50.932,SP,São Paulo,32796,false,4654,SANTA FE DO SUL,0.0025835778
Santa Gertrudes,-22.4572,-47.5272,SP,São Paulo,27850,false,4655,SANTA GERTRUDES,0.0021845653
Santa Isabel,-23.3172,-46.2237,SP,São Paulo,58529,false,4656,SANTA ISABEL,0.0046595562
Santa Lúcia,-21.685,-48.0885,SP,São Paulo,8889,false,4657,SANTA LUCIA,0.0006549098
Santa Maria da Serra,-22.5661,-48.1593,SP,São Paulo,6298,false,4658,SANTA MARIA DA SERRA,0.000445884
Santa Mercedes,-21.3495,-51.7564,SP,São Paulo,2947,false,4659,SANTA MERCEDES,0.0001755461
Santa Rita d'Oeste,-20.1414,-50.8358,SP,São Paulo,2476,false,4660,SANTA RITA D'OESTE,0.0001375488
Santa Rita do Passa Quatro,-21.7083,-47.478,SP,São Paulo,27641,false,4661,SANTA RITA DO PASSA QUATRO,0.0021677045
Santa Rosa de Viterbo,-21.4776,-47.3622,SP,São Paulo,26960,false,4662,SANTA ROSA DE VITERBO,0.0021127656
Santa Salete,-20.2429,-50.6887,SP,São Paulo,1558,false,4663,SANTA SALETE,0.0000634903
Santana da Ponte Pensa,-20.2523,-50.8014,SP,São Paulo,1448,false,4664,SANTANA DA PONTE PENSA,0.0000546161
Santana de Parnaíba,-23.4439,-46.9178,SP,São Paulo,145073,false,4665,SANTANA DE PARNAIBA,0.0116413879
Santo Anastácio,-21.9747,-51.6527,SP,São Paulo,20855,false,4666,SANTO ANASTACIO,0.0016202522
Santo André,-23.6737,-46.5432,SP,São Paulo,723889,false,4667,SANTO ANDRE,0.0583366631
Santo Antônio da Alegria,-21.0864,-47.1464,SP,São Paulo,7024,false,4668,SANTO ANTONIO DA ALEGRIA,0.0005044532
Santo Antônio de Posse,-22.6029,-46.9192,SP,São Paulo,23742,false,4669,SANTO ANTONIO DE POSSE,0.0018531574
Santo Antônio do Aracanguá,-20.9331,-50.498,SP,São Paulo,8541,false,4670,SANTO ANTONIO DO ARACANGUA,0.0006268353
Santo Antônio do Jardim,-22.1121,-46.6845,SP,São Paulo,5926,false,4671,SANTO ANTONIO DO JARDIM,0.0004158733
Santo Antônio do Pinhal,-22.827,-45.663,SP,São Paulo,6843,false,4672,SANTO ANTONIO DO PINHAL,0.0004898512
Santo Expedito,-21.8467,-51.3929,SP,São Paulo,3159,false,4673,SANTO EXPEDITO,0.000192649
Santópolis do Aguapeí,-21.6376,-50.5044,SP,São Paulo,4856,false,4674,SANTOPOLIS DO AGUAPEI,0.0003295524
Santos,-23.9535,-46.335,SP,São Paulo,433991,false,4675,SANTOS,0.0349494954
São Bento do Sapucaí,-22.6837,-45.7287,SP,São Paulo,10907,false,4676,SAO BENTO DO SAPUCAI,0.0008177094
São Bernardo do Campo,-23.6914,-46.5646,SP,São Paulo,849874,false,4677,SAO BERNARDO DO CAMPO,0.0685003494
São Caetano do Sul,-23.6229,-46.5548,SP,São Paulo,162763,false,4678,SAO CAETANO DO SUL,0.0130685071
São Carlos,-22.0174,-47.886,SP,São Paulo,256915,false,4679,SAO CARLOS,0.020664105
São Francisco,-20.3623,-50.6952,SP,São Paulo,2813,false,4680,SAO FRANCISCO,0.0001647359
São João da Boa Vista,-21.9707,-46.7944,SP,São Paulo,92315,false,4681,SAO JOAO DA BOA VISTA,0.0073852006
São João das Duas Pontes,-20.3879,-50.3792,SP,São Paulo,2555,false,4682,SAO JOAO DAS DUAS PONTES,0.000143922
São João de Iracema,-20.5111,-50.3561,SP,São Paulo,1942,false,4683,SAO JOAO DE IRACEMA,0.000094469
São João do Pau d'Alho,-21.2662,-51.6672,SP,São Paulo,2095,false,4684,SAO JOAO DO PAU D'ALHO,0.0001068121
São Joaquim da Barra,-20.5812,-47.8593,SP,São Paulo,52737,false,4685,SAO JOAQUIM DA BARRA,0.0041922937
São José da Bela Vista,-20.5935,-47.6424,SP,São Paulo,8991,false,4686,SAO JOSE DA BELA VISTA,0.0006631385
São José do Barreiro,-22.6414,-44.5774,SP,São Paulo,4141,false,4687,SAO JOSE DO BARREIRO,0.0002718706
São José do Rio Pardo,-21.5953,-46.8873,SP,São Paulo,55298,false,4688,SAO JOSE DO RIO PARDO,0.0043988993
São José do Rio Preto,-20.8113,-49.3758,SP,São Paulo,469173,false,4689,SAO JOSE DO RIO PRETO,0.0377877604
São José dos Campos,-23.1896,-45.8841,SP,São Paulo,737310,false,4690,SAO JOSE DOS CAMPOS,0.059419386
São Lourenço da Serra,-23.8491,-46.9432,SP,São Paulo,16127,false,4691,SAO LOURENCO DA SERRA,0.0012388266
São Luiz do Paraitinga,-23.222,-45.3109,SP,São Paulo,10693,false,4692,SAO LUIZ DO PARAITINGA,0.0008004453
São Manuel,-22.7321,-48.5723,SP,São Paulo,41287,false,4693,SAO MANUEL,0.0032685789
São Miguel Arcanjo,-23.8782,-47.9935,SP,São Paulo,33071,false,4694,SAO MIGUEL ARCANJO,0.0026057631
São Paulo,-23.5329,-46.6395,SP,São Paulo,12396372,true,4695,SAO PAULO,1
São Pedro,-22.5483,-47.9096,SP,São Paulo,36298,false,4696,SAO PEDRO,0.0028660974
São Pedro do Turvo,-22.7453,-49.7428,SP,São Paulo,7724,false,4697,SAO PEDRO DO TURVO,0.0005609248
São Roque,-23.5226,-47.1357,SP,São Paulo,93076,false,4698,SAO ROQUE,0.0074465934
São Sebastião,-23.7951,-45.4143,SP,São Paulo,91637,false,4699,SAO SEBASTIAO,0.0073305038
São Sebastião da Grama,-21.7041,-46.8208,SP,São Paulo,12137,false,4700,SAO SEBASTIAO DA GRAMA,0.0009169382
São Simão,-21.4732,-47.5518,SP,São Paulo,15446,false,4701,SAO SIMAO,0.0011838877
São Vicente,-23.9574,-46.3883,SP,São Paulo,370839,false,4702,SAO VICENTE,0.0298547848
Sarapuí,-23.6397,-47.8249,SP,São Paulo,10493,false,4703,SARAPUI,0.0007843105
Sarutaiá,-23.2721,-49.4763,SP,São Paulo,3623,false,4704,SARUTAIA,0.0002300816
Sebastianópolis do Sul,-20.6523,-49.925,SP,São Paulo,3595,false,4705,SEBASTIANOPOLIS DO SUL,0.0002278228
Serra Azul,-21.3074,-47.5602,SP,São Paulo,15292,false,4706,SERRA AZUL,0.001171464
Serra Negra,-22.6139,-46.7033,SP,São Paulo,29669,false,4707,SERRA NEGRA,0.0023313109
Serrana,-21.2043,-47.5952,SP,São Paulo,46166,false,4708,SERRANA,0.0036621863
Sertãozinho,-21.1316,-47.9875,SP,São Paulo,128432,false,4709,SERTAOZINHO,0.0102988956
Sete Barras,-24.382,-47.9279,SP,São Paulo,12731,false,4710,SETE BARRAS,0.0009648584
Severínia,-20.8108,-48.8054,SP,São Paulo,17820,false,4711,SEVERINIA,0.0013754073
Silveiras,-22.6638,-44.8522,SP,São Paulo,6375,false,4712,SILVEIRAS,0.0004520959
Socorro,-22.5903,-46.5251,SP,São Paulo,41690,false,4713,SOCORRO,0.0033010904
Sorocaba,-23.4969,-47.4451,SP,São Paulo,695328,false,4714,SOROCABA,0.0560325393
Sud Mennucci,-20.6872,-50.9238,SP,São Paulo,7738,false,4715,SUD MENNUCCI,0.0005620542
Sumaré,-22.8204,-47.2728,SP,São Paulo,289875,false,4716,SUMARE,0.0233231128
Suzanápolis,-20.4981,-51.0268,SP,São Paulo,4063,false,4717,SUZANAPOLIS,0.0002655781
Suzano,-23.5448,-46.3112,SP,São Paulo,303397,false,4718,SUZANO,0.0244139836
Tabapuã,-20.9602,-49.0307,SP,São Paulo,12561,false,4719,TABAPUA,0.0009511439
Tabatinga,-21.7239,-48.6896,SP,São Paulo,16787,false,4720,TABATINGA,0.0012920713
Taboão da Serra,-23.6019,-46.7526,SP,São Paulo,297528,false,4721,TABOAO DA SERRA,0.0239405092
Taciba,-22.3866,-51.2882,SP,São Paulo,6371,false,4722,TACIBA,0.0004517732
Taguaí,-23.4452,-49.4024,SP,São Paulo,14415,false,4723,TAGUAI,0.0011007131
Taiaçu,-21.1431,-48.5112,SP,São Paulo,6346,false,4724,TAIACU,0.0004497563
Taiúva,-21.1223,-48.4528,SP,São Paulo,5562,false,4725,TAIUVA,0.0003865081
Tambaú,-21.7029,-47.2703,SP,São Paulo,23255,false,4726,TAMBAU,0.0018138693
Tanabi,-20.6228,-49.6563,SP,São Paulo,26231,false,4727,TANABI,0.0020539545
Tapiraí,-23.9612,-47.5062,SP,São Paulo,7725,false,4728,TAPIRAI,0.0005610055
Tapiratiba,-21.4713,-46.7448,SP,São Paulo,12940,false,4729,TAPIRATIBA,0.0009817192
Taquaral,-21.0737,-48.4126,SP,São Paulo,2815,false,4730,TAQUARAL,0.0001648972
Taquaritinga,-21.4049,-48.5103,SP,São Paulo,57547,false,4731,TAQUARITINGA,0.0045803346
Taquarituba,-23.5307,-49.241,SP,São Paulo,23292,false,4732,TAQUARITUBA,0.0018168542
Taquarivaí,-23.9211,-48.6948,SP,São Paulo,5968,false,4733,TAQUARIVAI,0.0004192616
Tarabai,-22.3016,-51.5621,SP,São Paulo,7609,false,4734,TARABAI,0.0005516473
Tarumã,-22.7429,-50.5786,SP,São Paulo,15361,false,4735,TARUMA,0.0011770305
Tatuí,-23.3487,-47.8461,SP,São Paulo,124134,false,4736,TATUI,0.0099521596
Taubaté,-23.0104,-45.5593,SP,São Paulo,320820,false,4737,TAUBATE,0.0258195629
Tejupá,-23.3425,-49.3722,SP,São Paulo,4452,false,4738,TEJUPA,0.0002969602
Teodoro Sampaio,-22.5299,-52.1682,SP,São Paulo,23395,false,4739,TEODORO SAMPAIO,0.0018251636
Terra Roxa,-20.787,-48.3314,SP,São Paulo,9502,false,4740,TERRA ROXA,0.0007043628
Tietê,-23.1101,-47.7164,SP,São Paulo,42946,false,4741,TIETE,0.0034024167
Timburi,-23.2057,-49.6096,SP,São Paulo,2647,false,4742,TIMBURI,0.000151344
Torre de Pedra,-23.2462,-48.1955,SP,São Paulo,2432,false,4743,TORRE DE PEDRA,0.0001339992
Torrinha,-22.4237,-48.1731,SP,São Paulo,10100,false,4744,TORRINHA,0.0007526057
Trabiju,-22.0388,-48.3342,SP,São Paulo,1752,false,4745,TRABIJU,0.000079141
Tremembé,-22.9571,-45.5475,SP,São Paulo,48228,false,4746,TREMEMBE,0.0038285356
Três Fronteiras,-20.2344,-50.8905,SP,São Paulo,5856,false,4747,TRES FRONTEIRAS,0.0004102262
Tuiuti,-22.8193,-46.6937,SP,São Paulo,7058,false,4748,TUIUTI,0.0005071961
Tupã,-21.9335,-50.5191,SP,São Paulo,65615,false,4749,TUPA,0.0052312107
Tupi Paulista,-21.3825,-51.575,SP,São Paulo,15670,false,4750,TUPI PAULISTA,0.0012019587
Turiúba,-20.9428,-50.1135,SP,São Paulo,2024,false,4751,TURIUBA,0.0001010842
Turmalina,-20.0486,-50.4792,SP,São Paulo,1667,false,4752,TURMALINA,0.0000722837
Ubarana,-21.165,-49.7198,SP,São Paulo,6488,false,4753,UBARANA,0.000461212
Ubatuba,-23.4332,-45.0834,SP,São Paulo,92819,false,4754,UBATUBA,0.0074258602
Ubirajara,-22.5272,-49.6613,SP,São Paulo,4828,false,4755,UBIRAJARA,0.0003272935
Uchoa,-20.9511,-49.1713,SP,São Paulo,10191,false,4756,UCHOA,0.000759947
União Paulista,-20.8862,-49.9025,SP,São Paulo,1886,false,4757,UNIAO PAULISTA,0.0000899513
Urânia,-20.2455,-50.6455,SP,São Paulo,9125,false,4758,URANIA,0.0006739488
Uru,-21.7866,-49.2848,SP,São Paulo,1142,false,4759,URU,0.00002993
Urupês,-21.2032,-49.2931,SP,São Paulo,13965,false,4760,URUPES,0.0010644099
Valentim Gentil,-20.4217,-50.0889,SP,São Paulo,13732,false,4761,VALENTIM GENTIL,0.0010456129
Valinhos,-22.9698,-46.9974,SP,São Paulo,133169,false,4762,VALINHOS,0.0106810473
Valparaíso,-21.2229,-50.8699,SP,São Paulo,27154,false,4763,VALPARAISO,0.0021284164
Vargem,-22.887,-46.4124,SP,São Paulo,10842,false,4764,VARGEM,0.0008124656
Vargem Grande do Sul,-21.8322,-46.8913,SP,São Paulo,43368,false,4765,VARGEM GRANDE DO SUL,0.003436461
Vargem Grande Paulista,-23.5993,-47.022,SP,São Paulo,54315,false,4766,VARGEM GRANDE PAULISTA,0.0043195969
Várzea Paulista,-23.2136,-46.8234,SP,São Paulo,124269,false,4767,VARZEA PAULISTA,0.0099630506
Vera Cruz,-22.2183,-49.8207,SP,São Paulo,10804,false,4768,VERA CRUZ,0.0008094
Vinhedo,-23.0302,-46.9833,SP,São Paulo,81516,false,4769,VINHEDO,0.0065140044
Viradouro,-20.8734,-48.293,SP,São Paulo,19133,false,4770,VIRADOURO,0.001481332
Vista Alegre do Alto,-21.1692,-48.6284,SP,São Paulo,9163,false,4771,VISTA ALEGRE DO ALTO,0.0006770144
Vitória Brasil,-20.1956,-50.4875,SP,São Paulo,1852,false,4772,VITORIA BRASIL,0.0000872084
Votorantim,-23.5446,-47.4388,SP,São Paulo,124468,false,4773,VOTORANTIM,0.0099791047
Votuporanga,-20.4237,-49.9781,SP,São Paulo,96106,false,4774,VOTUPORANGA,0.0076910349
Zacarias,-21.0506,-50.0552,SP,São Paulo,2784,false,4775,ZACARIAS,0.0001623963
Afonso Cláudio,-20.0778,-41.1261,ES,Espírito Santo,30326,false,4776,AFONSO CLAUDIO,0.0023843136
Água Doce do Norte,-18.5482,-40.9854,ES,Espírito Santo,10801,false,4777,AGUA DOCE DO NORTE,0.000809158
Águia Branca,-18.9846,-40.7437,ES,Espírito Santo,9621,false,4778,AGUIA BRANCA,0.000713963
Alegre,-20.758,-41.5382,ES,Espírito Santo,29869,false,4779,ALEGRE,0.0023474457
Alfredo Chaves,-20.6396,-40.7543,ES,Espírito Santo,14670,false,4780,ALFREDO CHAVES,0.0011212849
Alto Rio Novo,-19.0618,-41.0209,ES,Espírito Santo,7911,false,4781,ALTO RIO NOVO,0.0005760108
Anchieta,-20.7955,-40.6425,ES,Espírito Santo,30285,false,4782,ANCHIETA,0.002381006
Apiacá,-21.1523,-41.5693,ES,Espírito Santo,7542,false,4783,APIACA,0.0005462422
Aracruz,-19.82,-40.2764,ES,Espírito Santo,104942,false,4784,ARACRUZ,0.0084038684
Atilio Vivacqua,-20.913,-41.1986,ES,Espírito Santo,12270,false,4785,ATILIO VIVACQUA,0.0009276678
Baixo Guandu,-19.5213,-41.0109,ES,Espírito Santo,31263,false,4786,BAIXO GUANDU,0.0024599049
Barra de São Francisco,-18.7548,-40.8965,ES,Espírito Santo,45301,false,4787,BARRA DE SAO FRANCISCO,0.0035924035
Boa Esperança,-18.5395,-40.3025,ES,Espírito Santo,15146,false,4788,BOA ESPERANCA,0.0011596856
Bom Jesus do Norte,-21.1173,-41.6731,ES,Espírito Santo,9988,false,4789,BOM JESUS DO NORTE,0.0007435702
Brejetuba,-20.1395,-41.2954,ES,Espírito Santo,12450,false,4790,BREJETUBA,0.0009421891
Cachoeiro de Itapemirim,-20.8462,-41.1198,ES,Espírito Santo,212172,false,4791,CACHOEIRO DE ITAPEMIRIM,0.017054518
Cariacica,-20.2632,-40.4165,ES,Espírito Santo,386495,false,4792,CARIACICA,0.0311178135
Castelo,-20.6033,-41.2031,ES,Espírito Santo,37956,false,4793,CASTELO,0.0029998545
Colatina,-19.5493,-40.6269,ES,Espírito Santo,124283,false,4794,COLATINA,0.00996418
Conceição da Barra,-18.5883,-39.7362,ES,Espírito Santo,31479,false,4795,CONCEICAO DA BARRA,0.0024773305
Conceição do Castelo,-20.3639,-41.2417,ES,Espírito Santo,12887,false,4796,CONCEICAO DO CASTELO,0.0009774435
Divino de São Lourenço,-20.6229,-41.6937,ES,Espírito Santo,4236,false,4797,DIVINO DE SAO LOURENCO,0.0002795347
Domingos Martins,-20.3603,-40.6594,ES,Espírito Santo,34120,false,4798,DOMINGOS MARTINS,0.0026903899
Dores do Rio Preto,-20.6931,-41.8405,ES,Espírito Santo,6793,false,4799,DORES DO RIO PRETO,0.0004858175
Ecoporanga,-18.3702,-40.836,ES,Espírito Santo,22748,false,4800,ECOPORANGA,0.0017729677
Fundão,-19.937,-40.4078,ES,Espírito Santo,22379,false,4801,FUNDAO,0.0017431991
Governador Lindenberg,-19.1864,-40.4473,ES,Espírito Santo,13047,false,4802,GOVERNADOR LINDENBERG,0.0009903513
Guaçuí,-20.7668,-41.6734,ES,Espírito Santo,31372,false,4803,GUACUI,0.0024686984
Guarapari,-20.6772,-40.5093,ES,Espírito Santo,128504,false,4804,GUARAPARI,0.0103047041
Ibatiba,-20.2347,-41.5087,ES,Espírito Santo,26762,false,4805,IBATIBA,0.0020967922
Ibiraçu,-19.8366,-40.3732,ES,Espírito Santo,12701,false,4806,IBIRACU,0.0009624382
Ibitirama,-20.5466,-41.6667,ES,Espírito Santo,8830,false,4807,IBITIRAMA,0.00065015
Iconha,-20.7913,-40.8132,ES,Espírito Santo,14083,false,4808,ICONHA,0.0010739294
Irupi,-20.3501,-41.6444,ES,Espírito Santo,13672,false,4809,IRUPI,0.0010407724
Itaguaçu,-19.8018,-40.8601,ES,Espírito Santo,13982,false,4810,ITAGUACU,0.0010657813
Itapemirim,-21.0095,-40.8307,ES,Espírito Santo,34957,false,4811,ITAPEMIRIM,0.0027579139
Itarana,-19.875,-40.8753,ES,Espírito Santo,10433,false,4812,ITARANA,0.0007794701
Iúna,-20.3531,-41.5334,ES,Espírito Santo,29417,false,4813,IUNA,0.0023109811
Jaguaré,-18.907,-40.0759,ES,Espírito Santo,31589,false,4814,JAGUARE,0.0024862046
Jerônimo Monteiro,-20.7994,-41.3948,ES,Espírito Santo,12336,false,4815,JERONIMO MONTEIRO,0.0009329923
João Neiva,-19.7577,-40.386,ES,Espírito Santo,16774,false,4816,JOAO NEIVA,0.0012910225
Laranja da Terra,-19.8994,-41.0621,ES,Espírito Santo,10919,false,4817,LARANJA DA TERRA,0.0008186775
Linhares,-19.3946,-40.0643,ES,Espírito Santo,179755,false,4818,LINHARES,0.014439316
Mantenópolis,-18.8594,-41.124,ES,Espírito Santo,15653,false,4819,MANTENOPOLIS,0.0012005872
Marataízes,-21.0398,-40.8384,ES,Espírito Santo,39259,false,4820,MARATAIZES,0.0031049725
Marechal Floriano,-20.4159,-40.67,ES,Espírito Santo,17141,false,4821,MARECHAL FLORIANO,0.0013206298
Marilândia,-19.4114,-40.5456,ES,Espírito Santo,13091,false,4822,MARILANDIA,0.000993901
Mimoso do Sul,-21.0628,-41.3615,ES,Espírito Santo,26079,false,4823,MIMOSO DO SUL,0.002041692
Montanha,-18.1303,-40.3668,ES,Espírito Santo,18954,false,4824,MONTANHA,0.0014668914
Mucurici,-18.0965,-40.52,ES,Espírito Santo,5468,false,4825,MUCURICI,0.0003789247
Muniz Freire,-20.4652,-41.4156,ES,Espírito Santo,17176,false,4826,MUNIZ FREIRE,0.0013234534
Muqui,-20.9509,-41.346,ES,Espírito Santo,15602,false,4827,MUQUI,0.0011964728
Nova Venécia,-18.715,-40.4053,ES,Espírito Santo,50751,false,4828,NOVA VENECIA,0.0040320756
Pancas,-19.2229,-40.8534,ES,Espírito Santo,23426,false,4829,PANCAS,0.0018276645
Pedro Canário,-18.3004,-39.9574,ES,Espírito Santo,26575,false,4830,PEDRO CANARIO,0.0020817062
Pinheiros,-18.4141,-40.2171,ES,Espírito Santo,27601,false,4831,PINHEIROS,0.0021644775
Piúma,-20.8334,-40.7268,ES,Espírito Santo,22388,false,4832,PIUMA,0.0017439251
Ponto Belo,-18.1253,-40.5458,ES,Espírito Santo,8016,false,4833,PONTO BELO,0.0005844815
Presidente Kennedy,-21.0964,-41.0468,ES,Espírito Santo,11741,false,4834,PRESIDENTE KENNEDY,0.0008849914
Rio Bananal,-19.2719,-40.3366,ES,Espírito Santo,19398,false,4835,RIO BANANAL,0.0015027105
Rio Novo do Sul,-20.8556,-40.9388,ES,Espírito Santo,11630,false,4836,RIO NOVO DO SUL,0.0008760366
Santa Leopoldina,-20.0999,-40.527,ES,Espírito Santo,12171,false,4837,SANTA LEOPOLDINA,0.0009196811
Santa Maria de Jetibá,-20.0253,-40.7439,ES,Espírito Santo,41588,false,4838,SANTA MARIA DE JETIBA,0.0032928617
Santa Teresa,-19.9363,-40.5979,ES,Espírito Santo,23853,false,4839,SANTA TERESA,0.0018621122
São Domingos do Norte,-19.1452,-40.6281,ES,Espírito Santo,8735,false,4840,SAO DOMINGOS DO NORTE,0.000642486
São Gabriel da Palha,-19.0182,-40.5365,ES,Espírito Santo,39085,false,4841,SAO GABRIEL DA PALHA,0.0030909352
São José do Calçado,-21.0274,-41.6636,ES,Espírito Santo,10536,false,4842,SAO JOSE DO CALCADO,0.0007877795
São Mateus,-18.7214,-39.8579,ES,Espírito Santo,134629,false,4843,SAO MATEUS,0.010798831
São Roque do Canaã,-19.7411,-40.6526,ES,Espírito Santo,12602,false,4844,SAO ROQUE DO CANAA,0.0009544515
Serra,-20.121,-40.3074,ES,Espírito Santo,536765,false,4845,SERRA,0.0432406626
Sooretama,-19.1897,-40.0974,ES,Espírito Santo,31278,false,4846,SOORETAMA,0.002461115
Vargem Alta,-20.669,-41.0179,ES,Espírito Santo,21778,false,4847,VARGEM ALTA,0.0016947141
Venda Nova do Imigrante,-20.327,-41.1355,ES,Espírito Santo,26204,false,4848,VENDA NOVA DO IMIGRANTE,0.0020517763
Viana,-20.3825,-40.4933,ES,Espírito Santo,80735,false,4849,VIANA,0.0064509982
Vila Pavão,-18.6091,-40.609,ES,Espírito Santo,9280,false,4850,VILA PAVAO,0.0006864532
Vila Valério,-18.9958,-40.3849,ES,Espírito Santo,14065,false,4851,VILA VALERIO,0.0010724772
Vila Velha,-20.3417,-40.2875,ES,Espírito Santo,508655,false,4852,VILA VELHA,0.0409729226
Vitória,-20.3155,-40.3128,ES,Espírito Santo,369534,true,4853,VITORIA,0.0297495055
Água Branca,-7.51144,-37.6357,PB,Paraíba,10375,false,4854,AGUA BRANCA,0.000774791
Aguiar,-7.0918,-38.1681,PB,Paraíba,5622,false,4855,AGUIAR,0.0003913485
Alagoa Grande,-7.03943,-35.6206,PB,Paraíba,28384,false,4856,ALAGOA GRANDE,0.0022276451
